Sku,Qty,Description,Pack,Manual Price,System Price,System Cost,Type,Qty UOM,Price UOM,EXT Price,Manual Cost,Margin (Avg %),Last Edited By,Day/Time,Price Source,Price Territory,Begin/End Date,Category,Target Margin,Minimum Margin,Price Last Update,Vendor Reprice Date,Notes,Tally Measurements,Extended Description,Estimator Notes
26DF2,0,2X6-RL #2&BTR DF,|20rf MAIN WALLS READYFRAME,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,
26DF2,883,2X6-RL #2&BTR DF,|20rf MAIN WALLS READYFRAME-D,556.18000,677.00000,,ST,MBF,MBF,491.1069400000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,plate
2620DF2,0,2X6-20' #2&BTR DF,|20rf MAIN WALLS READYFRAME,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2620DF2,32,2X6-20' #2&BTR DF,|20rf MAIN WALLS READYFRAME-D,556.18000,677.00000,,ST,MBF,MBF,355.9552000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,balloon studs
4108GDF2,1,4X10-8' #2 DF GRN,|20rf MAIN WALLS READYFRAME-D,815.48000,939.00000,,ST,MBF,MBF,21.7464051600000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,header beam
4128GDF2,1,4X12-8' #2&BTR DF GRN,|20rf MAIN WALLS READYFRAME-D,744.05000,939.00000,,ST,MBF,MBF,23.8096000000000,,14.3,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,header beam
4812GDF2,2,4X8-12' #2 DF GRN,|20rf MAIN WALLS READYFRAME-D,815.48000,939.00000,,ST,MBF,MBF,52.1907200000000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,header beam
6610GDF2,2,6X6-10' #2&BTR DF GRN,|20rf MAIN WALLS READYFRAME-D,1036.00000,1118.00000,,ST,MBF,MBF,62.1600000000000,,29.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2201,,,11/19/2025,,,,,post
1670FT,1,1670 Floor Truss Pricing,|30 2ND FLOOR SYSTEM-D,2235.00000,,,N,EA,EA,2235.00000,,,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,,,,11/19/2025,,,,,floor trusses
14114TTECRIM16,14,1-1/4X14" TOLKO LSL RIM 16',|30 2ND FLOOR SYSTEM-D,77.69000,100.99000,,ST,EA,EA,1087.6600000000000,,17.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2005,,,11/19/2025,,,,,rim/ blocking
WBC2LVL14LF,0,1-3/4X14 BC LVL 2.1E LF,|30 2ND FLOOR SYSTEM,9.45000,11.69000,,ST,LF,LF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2042,,,11/19/2025,,,,,
WBC2LVL14LF,6,1-3/4X14 BC LVL 2.1E LF,|30 2ND FLOOR SYSTEM-D,9.45000,11.69000,,ST,LF,LF,56.7000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2042,,,11/19/2025,,,,,floor beam
51215DF18GL,21,5-1/2X15 GLAM LF,|30 2ND FLOOR SYSTEM-D,26.09000,32.19000,,ST,LF,LF,547.8900000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2006,,,11/19/2025,,,,,garage beam
2420DF,0,2X4-20' STD&BTR DF,|30 2ND FLOOR SYSTEM,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2420DF,3,2X4-20' STD&BTR DF,|30 2ND FLOOR SYSTEM-D,634.83000,744.00000,,ST,MBF,MBF,25.3868517000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,stair stiff back
2620DF2,0,2X6-20' #2&BTR DF,|30 2ND FLOOR SYSTEM,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2620DF2,8,2X6-20' #2&BTR DF,|30 2ND FLOOR SYSTEM-D,556.18000,677.00000,,ST,MBF,MBF,88.9888000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,strongback
288DF2,0,2X8-8' #2&BTR DF,|30 2ND FLOOR SYSTEM,640.45000,737.00000,,ST,MBF,MBF,0.0000000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
288DF2,4,2X8-8' #2&BTR DF,|30 2ND FLOOR SYSTEM-D,640.45000,737.00000,,ST,MBF,MBF,27.3267206000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,landing joist
21220DF2,3,2X12-20' #2&BTR DF,|30 2ND FLOOR SYSTEM-D,636.36000,844.00000,,ST,MBF,MBF,76.3632000000000,,-17.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,stair stringer
118TGOSBWGOFF,1,1-1/8"4X8 T&G OSB EDGGLD SIF,|30 2ND FLOOR SYSTEM-D,1017.44000,1248.00000,,ST,MSF,MSF,32.5580800000000,,10.9,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3507,,,11/19/2025,,,,,landing sheathing
1212OSBS,5,5/4"X12"-12' STEP TREAD OSB,|30 2ND FLOOR SYSTEM-D,23.49000,28.49000,,ST,EA,EA,117.4500000000000,,29.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,09/15/2025,5603,,,11/19/2025,,,,,stair treads
LUS28,8,LUS28 JOIST HANGER 2X8,|30 2ND FLOOR SYSTEM-D,1.37000,1.89000,,ST,EA,EA,10.9600000000000,,21.9,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,landing hangers
LS50,0,LS50 5" ADJ L ANGLE SIMPSON,|30 2ND FLOOR SYSTEM,2.22000,2.59000,,ST,EA,EA,0.0000000000000,,22.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,
LS50,10,LS50 5" ADJ L ANGLE SIMPSON,|30 2ND FLOOR SYSTEM-D,2.22000,2.59000,,ST,EA,EA,22.2000000000000,,22.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,lvl hanger
78TGOSBWGOFF,34,7/8"4X8 T&G OSB EDGGLD SIF FF,|32 2ND FLOOR SUBFLOOR-D,773.26000,970.00000,,ST,MSF,MSF,841.3068800000000,,8.6,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3507,,,11/19/2025,,,,,floor sheathing
SFG,9,BFS SUB FLR GLUE 28OZ,|32 2ND FLOOR SUBFLOOR-D,4.08000,4.58100,,ST,EA,EA,36.7200000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4203,,,11/19/2025,,,,,floor glue
249258DF,143,2X4-92-5/8" STUD DF PET,|34 2ND FLOOR WALLS-D,431.82000,500.00000,,ST,MBF,MBF,329.3141365800000,,16.6,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2505,,,11/19/2025,,,,,studs
269258DF,136,2X6-92-5/8" STUD DF PET,|34 2ND FLOOR WALLS-D,397.73000,487.00000,,ST,MBF,MBF,432.7302400000000,,12.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2505,,,11/19/2025,,,,,studs
1412FIR,17,1X4-12' STD&BTR FIR KD,|34 2ND FLOOR WALLS-D,935.29000,1243.00000,,ST,MBF,MBF,63.5997200000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,4009,,,11/19/2025,,,,,top top plate
1612FIR,3,1X6-12' STD&BTR FIR KD,|34 2ND FLOOR WALLS-D,1017.80000,1352.00000,,ST,MBF,MBF,18.3204000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,4009,,,11/19/2025,,,,,top top plate
24DF,0,2X4-RL STD&BTR DF,|34 2ND FLOOR WALLS,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
24DF,20,2X4-RL STD&BTR DF,|34 2ND FLOOR WALLS-D,634.83000,744.00000,,ST,MBF,MBF,8.4686322000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,plate
2414DF,0,2X4-14' STD&BTR DF,|34 2ND FLOOR WALLS,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2414DF,26,2X4-14' STD&BTR DF,|34 2ND FLOOR WALLS-D,634.83000,744.00000,,ST,MBF,MBF,154.0465781400000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,bracing
26DF2,0,2X6-RL #2&BTR DF,|34 2ND FLOOR WALLS,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,
26DF2,182,2X6-RL #2&BTR DF,|34 2ND FLOOR WALLS-D,556.18000,677.00000,,ST,MBF,MBF,101.2247600000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,plate
716OSB9,32,7/16"4X9 OSB RTD,|34 2ND FLOOR WALLS-D,319.32000,400.00000,,ST,MSF,MSF,367.8566400000000,,18.3,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,wall sheathing
MSTC40,2,SIMPSON MSTC40 STRAP TIE,|34 2ND FLOOR WALLS-D,11.21000,14.59000,,ST,EA,EA,22.4200000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,strap tie
OSBSTRIPS,4,7/16" X 3 1/2" X 8' OSB STRIPS,|34rf 2ND FLOOR WALLS READYFRAME-D,1.39000,1.69000,,ST,EA,EA,5.5600000000000,,23.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3511,,,11/19/2025,,,,,filler
7165128OSB,8,7/16"5-1/2"X8 OSB NON-RTD,|34rf 2ND FLOOR WALLS READYFRAME-D,411.00000,460.00000,,ST,MSF,MSF,12.0570960000000,,20.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,filler
24DF,0,2X4-RL STD&BTR DF,|34rf 2ND FLOOR WALLS READYFRAME,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
24DF,486,2X4-RL STD&BTR DF,|34rf 2ND FLOOR WALLS READYFRAME-D,634.83000,744.00000,,ST,MBF,MBF,205.7877624600000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,plate
26DF2,0,2X6-RL #2&BTR DF,|34rf 2ND FLOOR WALLS READYFRAME,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,
26DF2,554,2X6-RL #2&BTR DF,|34rf 2ND FLOOR WALLS READYFRAME-D,556.18000,677.00000,,ST,MBF,MBF,308.1237200000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,plate
4812GDF2,2,4X8-12' #2 DF GRN,|34rf 2ND FLOOR WALLS READYFRAME-D,815.48000,939.00000,,ST,MBF,MBF,52.1907200000000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,header beam
2810DF2,0,2X8-10' #2&BTR DF,|40 ROOF,640.45000,737.00000,,ST,MBF,MBF,0.0000000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2810DF2,2,2X8-10' #2&BTR DF,|40 ROOF-D,640.45000,737.00000,,ST,MBF,MBF,17.0782397000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,coffered ceiling
2814DF2,0,2X8-14' #2&BTR DF,|40 ROOF,640.45000,737.00000,,ST,MBF,MBF,0.0000000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2814DF2,2,2X8-14' #2&BTR DF,|40 ROOF-D,640.45000,737.00000,,ST,MBF,MBF,23.9105603000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,coffered ceiling
2816DF2,0,2X8-16' #2&BTR DF,|40 ROOF,640.45000,746.00000,,ST,MBF,MBF,0.0000000000000,,5.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2816DF2,8,2X8-16' #2&BTR DF,|40 ROOF-D,640.45000,746.00000,,ST,MBF,MBF,109.3017588000000,,5.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,rim/ blocking
ARS28RA,0,ARS28 "SUPER ANCHOR" ROOF,|40 ROOF,65.49000,63.49000,,ST,EA,EA,0.0000000000000,,48.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4107,,,11/19/2025,,,,,
ARS28RA,2,ARS28 "SUPER ANCHOR" ROOF,|40 ROOF-D,65.49000,63.49000,,ST,EA,EA,130.9800000000000,,48.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4107,,,11/19/2025,,,,,roof anchor
SDPW19600-R50,1,DEFLECTOR SCREWS 6" RETAIL PACK; 50 CT,|40 ROOF-D,111.04000,,,N,EA,EA,111.04000,,,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,,,,11/19/2025,,,,,deflection screw
1320WWP,0,1X3-20' WW PRIMED,|40 ROOF,2460.00000,3268.00000,,ST,MBF,MBF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,4001,,,11/19/2025,,,,,
1320WWP,9,1X3-20' WW PRIMED,|40 ROOF-D,2460.00000,3268.00000,,ST,MBF,MBF,110.7000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,4001,,,11/19/2025,,,,,shake mold
2820WWP,9,2"X8"-20' WW PRIMED,|40 ROOF-D,1487.21000,1999.00000,,ST,MBF,MBF,356.9348616300000,,14.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,fascia
24DF,0,2X4-RL STD&BTR DF,|40 ROOF,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
24DF,414,2X4-RL STD&BTR DF,|40 ROOF-D,634.83000,744.00000,,ST,MBF,MBF,175.3006865400000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,truss bracing
26DF2,0,2X6-RL #2&BTR DF,|40 ROOF,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,
26DF2,348,2X6-RL #2&BTR DF,|40 ROOF-D,556.18000,677.00000,,ST,MBF,MBF,193.5506400000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,truss bracing
2812DF2,0,2X8-12' #2&BTR DF,|40 ROOF,640.45000,737.00000,,ST,MBF,MBF,0.0000000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2812DF2,1,2X8-12' #2&BTR DF,|40 ROOF-D,640.45000,737.00000,,ST,MBF,MBF,10.2472000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,overframe ridge
716OSB,61,7/16"4X8 OSB RTD,|40 ROOF-D,307.95000,382.00000,,ST,MSF,MSF,601.1184000000000,,18.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,roof sheathing
SS7648CS,8,4X8 TX SOFFIT SMART STRAND 76,|40 ROOF-D,1758.82000,2336.00000,,ST,MSF,MSF,450.2579200000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3905,,,11/19/2025,,,,,overhang sheeting
LGT2,2,LIGHT WEIGHT GIRDER TIE DOWN,|40 ROOF-D,10.33000,13.49000,,ST,EA,EA,20.6600000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,roof clip
LS50,0,LS50 5" ADJ L ANGLE SIMPSON,|40 ROOF,2.22000,2.59000,,ST,EA,EA,0.0000000000000,,22.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,
LS50,64,LS50 5" ADJ L ANGLE SIMPSON,|40 ROOF-D,2.22000,2.59000,,ST,EA,EA,142.0800000000000,,22.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,shearwall clip
PSCL1/2EA,230,1/2" STEEL PLYWOOD CLIP (EA),|40 ROOF-D,0.08000,0.11130,,ST,EA,EA,18.4000000000000,,25.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/03/2025,4502,,,11/19/2025,,,,,ply clip each
9125DWRA,4,9'X125' TYVEK DRAINWRP RICHMND,|58 HOUSEWRAP-D,160.28000,199.99000,,ST,EA,EA,641.1200000000000,,19.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,04/17/2023,4202,,,11/19/2025,,,,,tyvek housewrap
TTAPE3-164RA,8,3"X164' TYVEK WHT TP RICHMOND,|58 HOUSEWRAP-D,15.12500,22.39000,,ST,EA,EA,121.0000000000000,,-10.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,4201,,,11/19/2025,,,,,housewrap tape
475DFTRA,1,4"X75' DUPONT FLASH TP RICHMND,|58 HOUSEWRAP-D,26.70000,35.69000,,ST,EA,EA,26.7000000000000,,-22.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,4201,,,11/19/2025,,,,,window and door flashing
CH38SP,3,3/8" STINGER STAPLE PAC 2016CT,|58 HOUSEWRAP-D,56.64000,52.79040,,ST,EA,EA,169.9200000000000,,-20.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4504,,,11/19/2025,,,,,staples
2820WWP,2,2"X8"-20' WW PRIMED,|60 EXTERIOR TRIM AND SIDING-D,1487.21000,1999.00000,,ST,MBF,MBF,79.3188581400000,,14.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,garage wrap
HZ1048CMP,5,PAN PR CEDRML 4X8,|60 EXTERIOR TRIM AND SIDING-D,1362.35000,1755.00000,,ST,MSF,MSF,217.9760000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,soffit
HZ1012CMSP,4,PLK PR CM SEL HZ10 12X12',|60 EXTERIOR TRIM AND SIDING-D,1349.41000,1738.00000,,ST,MSF,MSF,64.7716800000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,beam wrap
EM390075,1,4X1-5/8X3/8 WHT HIGH BACK FLSH,|60 EXTERIOR TRIM AND SIDING-D,8.94000,15.09000,,ST,EA,EA,8.9400000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,07/19/2024,4206,,,11/19/2025,,,,,siding flashing
PPG725MLBR,3,7.25"X9.5" LIGHT BLOCK RUSTIC,|60 EXTERIOR TRIM AND SIDING-D,11.76000,20.89000,,ST,EA,EA,35.2800000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,3903,,,11/19/2025,,,,,light block
PPGPR100BB,2,5.5"X7.5"R&R SPLT MOUNT BIB RS,|60 EXTERIOR TRIM AND SIDING-D,11.76000,16.59000,,ST,EA,EA,23.5200000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/03/2025,3903,,,11/19/2025,,,,,hose bib block
PPGPR103VB,1,7.25"X9.25" R&R VENT BLOCK RUS,|60 EXTERIOR TRIM AND SIDING-D,11.61000,15.59000,,ST,EA,EA,11.6100000000000,,13.9,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3903,,,11/19/2025,,,,,vent block
QFP50,2,P-50 QUICKFLASH PANEL,|60 EXTERIOR TRIM AND SIDING-D,6.40000,,,N,EA,EA,12.80000,,,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,,,,11/19/2025,,,,,flashing
QFPE30BA,3,E-3/0B-A 1-3/8 FLASHING PANEL,|60 EXTERIOR TRIM AND SIDING-D,6.14000,7.89000,,ST,EA,EA,18.4200000000000,,4.6,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/06/2025,4206,,,11/19/2025,,,,,flashing
RUS334017,2,PAINTERS TOUCH PRIMER 2X GRAY,|60 EXTERIOR TRIM AND SIDING-D,6.99000,6.99000,,ST,EA,EA,13.9800000000000,,33.3,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4516,,,11/19/2025,,,,,spray primer
GRC7R92HG1,0,2-3/16"X.092 WIRE HDG RNG 1.2M,|60 EXTERIOR TRIM AND SIDING,32.62000,46.93440,,ST,BOX,BOX,0.0000000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4504,,,11/19/2025,,,,,
GRC7R92HG1,4,2-3/16"X.092 WIRE HDG RNG 1.2M,|60 EXTERIOR TRIM AND SIDING-D,32.62000,46.93440,,ST,BOX,BOX,130.4800000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4504,,,11/19/2025,,,,,siding nails
GRF162M,2,2" 16GA FINISH NAIL GALV 1M,|60 EXTERIOR TRIM AND SIDING-D,8.77000,,,N,BOX,BOX,17.54000,,,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,,,,11/19/2025,,,,,finish nails
2220WWP,9,2"X2"-20' WW PRIMED,|60 EXTERIOR TRIM AND SIDING-D,1683.72000,2263.00000,,ST,MBF,MBF,101.0282511600000,,14.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,freize board
HZ1048SMP,0,PAN PR SMOOTH 4X8,|60 EXTERIOR TRIM AND SIDING,1471.76000,1896.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZ1048SMP,5,PAN PR SMOOTH 4X8,|60 EXTERIOR TRIM AND SIDING-D,1471.76000,1896.00000,,ST,MSF,MSF,235.4816000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,panel siding
HZ1049SMP,13,PAN PR SMOOTH 4X9,|60 EXTERIOR TRIM AND SIDING-D,1471.76000,1896.00000,,ST,MSF,MSF,688.7836800000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,panel siding
HZ10410SMP,0,PAN PR SMOOTH 4X10,|60 EXTERIOR TRIM AND SIDING,1471.76000,1896.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZ10410SMP,6,PAN PR SMOOTH 4X10,|60 EXTERIOR TRIM AND SIDING-D,1471.76000,1896.00000,,ST,MSF,MSF,353.2224000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,panel siding
HZ10814CMSP,331,PLK PR CM SEL HZ10 8.25X12,|60 EXTERIOR TRIM AND SIDING-D,1349.41000,1738.00000,,ST,MSF,MSF,3684.9013575000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,lap siding
HZU1312RB,49,TRM 4/4 BATT PR RG HZ 2.5X12',|60 EXTERIOR TRIM AND SIDING-D,4714.12000,6072.00000,,ST,MSF,MSF,577.4797000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,batts
HZU1412RT,2,TRM 4/4 PR RG HZ 3.5X12'AIN,|60 EXTERIOR TRIM AND SIDING-D,4714.12000,6072.00000,,ST,MSF,MSF,32.9988400000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,shutter detail
HZU54412RT,26,TRM 5/4 PR RG HZ 3.5X12',|60 EXTERIOR TRIM AND SIDING-D,5130.59000,6608.00000,,ST,MSF,MSF,466.8836900000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,window trim
HZU54612RT,6,TRM 5/4 PR RG HZ 5.5X12',|60 EXTERIOR TRIM AND SIDING-D,5130.59000,6608.00000,,ST,MSF,MSF,169.3094700000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,shutter detail
HZU54812RT,2,TRM 5/4 PR RG HZ 7.25X12',|60 EXTERIOR TRIM AND SIDING-D,5130.59000,6608.00000,,ST,MSF,MSF,74.3935550000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,belly band
HZU541012RT,4,TRM 5/4 PR RG HZ 9.25X12',|60 EXTERIOR TRIM AND SIDING-D,5130.59000,6608.00000,,ST,MSF,MSF,189.8318300000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,siding trim
MA00451824030,0,18"X24" GABLE VENT PAINTABLE,|60 EXTERIOR TRIM AND SIDING,67.99000,115.99000,,ST,EA,EA,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3903,,,11/19/2025,,,,,
